"COUNTRY_ID","COP_ID"
"BG","78EDB39C-FF60-4885-A02B-D2B6AC1EDCBE                        "
"BG","DD6C4CC4-EADD-41BA-93CB-17315D396CD4                        "
"PE","44F457EB-9FF4-4B47-BE34-9E50CF57A1E6                        "
"UA","F406E58E-1AF7-415F-8B11-F3F6C2D7FC84                        "
"PT","38FE7C55-E9BF-441F-924F-C58229D41BA3                        "
"CA","FD0B6DB5-22AA-4AB5-8CBB-F9832945E5ED                        "
"CZ","FD0B6DB5-22AA-4AB5-8CBB-F9832945E5ED                        "
"LV","FD0B6DB5-22AA-4AB5-8CBB-F9832945E5ED                        "
"LT","FD0B6DB5-22AA-4AB5-8CBB-F9832945E5ED                        "
"PL","FD0B6DB5-22AA-4AB5-8CBB-F9832945E5ED                        "
"GB","FD0B6DB5-22AA-4AB5-8CBB-F9832945E5ED                        "
"US","FD0B6DB5-22AA-4AB5-8CBB-F9832945E5ED                        "
"TH","4275E3E9-1B3F-4A02-88E6-4C24E02383C0                        "
"PH","ADA99FA1-E5CD-4A7A-A996-177E54F3F76E                        "
"PA","F3358432-4DBB-4ABB-AC16-D273FB6EFCE8                        "
"MX","E3C84BB0-4AB1-47A8-9CEF-56A589BBE522                        "
"AR","807169B9-D11F-47CE-94B7-C5A4C78218BB                        "
"AR","B02D8F40-3131-4238-8D44-42D87BD68EEF                        "
"BE","05C569E3-29FF-424B-9C96-EF4F5ABCB08A                        "
"FR","05C569E3-29FF-424B-9C96-EF4F5ABCB08A                        "
"LU","05C569E3-29FF-424B-9C96-EF4F5ABCB08A                        "
"CO","08C155A6-F1CC-4320-A98A-2DB395B50DB3                        "
"AT","C0DBBC67-1E6A-4A19-B958-C4939924ABD1                        "
"LK","AAA37BC7-92D0-4250-9E26-6F6DB07F688F                        "
"BO","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"BR","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"CO","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"CR","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"EC","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"SV","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"ET","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"GT","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"HN","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"ID","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"KE","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"MX","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"NI","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"PG","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"PE","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"RW","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"TZ","61846E57-60DE-430C-B49D-03E3A9D2918D                        "
"UA","7E86982A-55AA-433F-A8D9-AD6C627C4165                        "
"LV","159828EB-E4BA-4ED9-B3E4-E9B59A2FE2B4                        "
"JO","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"KZ","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"KE","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"KI","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"KP","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"KR","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"KW","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"KG","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LA","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LO","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LV","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LB","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LS","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LR","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LY","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LI","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LT","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"LU","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MO","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MK","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MG","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MW","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MY","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MV","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"ML","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MT","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MH","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MQ","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MR","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MU","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"YT","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MX","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"FM","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MD","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MC","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"MN","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"ME","D340D223-A711-48CC-AEFE-FA73194C27DC                        "
"FR","EE3BE527-6205-44A5-A88E-FB6A2D39FFBD                        "
"FR","27F57819-5F28-420E-B534-3695A26935EC                        "
"ZZ","B863A19E-9B6C-45D2-9D4E-096B44E026F4                        "
"JP","60EE1311-6C87-4EE1-A224-E1F4B3574A8E                        "
"PA","0D7AA871-7E14-4562-A4D2-51FB7BABEC9F                        "
"MX","D5A65B8D-05CA-420B-9BA6-CD3795F08D1E                        "
"AU","93BCB02B-B125-4731-A3CC-6CD7F952CC81                        "
"FJ","93BCB02B-B125-4731-A3CC-6CD7F952CC81                        "
"NZ","93BCB02B-B125-4731-A3CC-6CD7F952CC81                        "
"GB","93BCB02B-B125-4731-A3CC-6CD7F952CC81                        "
"US","93BCB02B-B125-4731-A3CC-6CD7F952CC81                        "
"GB","6B9F6FC3-8872-4FA9-BE25-D1DCAE64FEDA                        "
"PA","557B46E8-5A16-42E8-9211-0DEDA67B9A69                        "
"PA","401577C7-4ECF-4122-BDB8-64434AA4753E                        "
"AR","0FF2D89C-965F-4085-B342-D15702D50BE9                        "
"MX","DC19EBF7-9C7F-489A-90A3-2E8B0D489618                        "
"MX","45CE4F46-5FD0-407A-B93E-8257079C3114                        "
"ZZ","E87E94A9-2902-43D5-A4A4-BA3F2268A745                        "
"FR","BB9A515E-F2A8-4111-854C-A7ED5D2944FC                        "
"AL","443255AF-FF75-41E9-8EC0-14A87521E19B                        "
"TR","726E5015-4C3A-4553-AD1F-572FA566CAE3                        "
"US","1040E7DA-7607-433A-887E-583AFBB9C974                        "
"LK","9893038A-BCFF-4562-B9E2-592DA07C82EF                        "
"NP","D7FBAC55-D664-4D1B-A6F2-FF51B3672F46                        "
"IT","7EE80843-D400-42E6-A544-CF0F7D7D7D4E                        "
"AR","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"AU","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"AT","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"BE","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"BR","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"BG","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"CA","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"CL","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"CN","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"CO","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"CZ","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"DK","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"FI","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"FR","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"DE","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"GR","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"HK","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"IN","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"ID","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"IT","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"JP","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"KE","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"KP","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"MY","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"MX","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"NL","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"NZ","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"NO","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"PK","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"PE","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"PH","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"PL","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"PT","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"RO","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"RU","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"SG","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"SK","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"SI","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"ZA","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"ES","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"SW","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"CH","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"TH","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"TR","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"UA","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"AE","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"GB","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"US","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"VE","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"VN","9BD12179-CC22-46D6-8D8B-24D047C7FE0D                        "
"AR","3E810229-84E0-4877-B60F-F78E80B442EC                        "
"AR","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"BR","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"DK","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"EE","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"FI","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"HU","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"NO","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"PE","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"PL","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"SK","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"SW","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"GB","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"US","4337250D-ABB0-4600-8EB4-DA6287A113BB                        "
"AF","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"AU","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"AT","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"AZ","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"BA","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"CA","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"TD","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"CN","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"CO","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"CD","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"DJ","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"TP","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"SV","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"ET","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"DE","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"GH","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"HT","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"HN","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"FJ","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"IN","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"ID","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"IR","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"IQ","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"IT","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"JP","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"JO","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"KW","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"LA","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"MW","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"MY","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"MU","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"MZ","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"NP","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"QA","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"SA","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"SC","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"ZA","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"LK","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"TH","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"TR","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"UG","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"AE","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"GB","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"US","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"VN","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"YE","53C219DB-D111-4855-AEE5-7A2B3BFAC427                        "
"JP","3F89CB35-7A22-426E-9854-006B7D6CCA5D                        "
"FR","493DD0CF-D504-4653-9F3F-FFE60E505767                        "
"HR","0F8AAE31-3736-425B-A38E-208631F52133                        "
"CA","EA27C496-1C62-45F4-AA0E-DC7E4E0709DB                        "
"SD","EA27C496-1C62-45F4-AA0E-DC7E4E0709DB                        "
"US","EA27C496-1C62-45F4-AA0E-DC7E4E0709DB                        "
"SY","D976517C-07E6-4DC4-A091-0D1C29CE53E1                        "
"MY","0E8FC4A5-7A3D-42BF-BC85-86FC905D7879                        "
"LK","FB2BBEC2-86DE-4FED-AD24-B5612219296D                        "
"AR","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"BR","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"CZ","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"DK","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"EE","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"FI","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"HU","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"PE","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"PL","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"SK","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"SW","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"GB","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"US","7618CACD-49ED-4F90-B19D-F68B7A26CEA6                        "
"HK","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"IN","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"IQ","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"JP","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"JO","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"KZ","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"KE","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"KR","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"LB","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"LR","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"NZ","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"NE","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"NG","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"SL","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"SG","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"SD","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"US","4D2D45FF-72D7-413C-B0F5-758B4B1EC5D7                        "
"AR","10B7BD98-60C0-4B9F-8C12-020291FF9A57                        "
"AR","FB517FAA-5280-40EF-AE5A-35EA503C27A8                        "
"AR","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"BR","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"CO","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"CR","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"GT","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"MX","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"NI","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"PA","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"VE","D1904A7E-0CF3-4E39-8DC2-0F429AAEF14B                        "
"AR","9C3A16E8-9688-4242-8543-07550AE61849                        "
"CN","A1A72A42-734A-4C83-A231-3F71395AF535                        "
"DE","A1A72A42-734A-4C83-A231-3F71395AF535                        "
"IN","A1A72A42-734A-4C83-A231-3F71395AF535                        "
"SG","A1A72A42-734A-4C83-A231-3F71395AF535                        "
"LK","A1A72A42-734A-4C83-A231-3F71395AF535                        "
"US","A1A72A42-734A-4C83-A231-3F71395AF535                        "
"EG","669E9D57-2308-40DD-BC76-75385DAAB4C2                        "
"AR","44AD60C0-07EA-4872-AAF7-8C103B43BDB5                        "
"HK","00CEEF68-7CBC-40FF-8629-D3346B222FB7                        "
"SG","00CEEF68-7CBC-40FF-8629-D3346B222FB7                        "
"CH","00CEEF68-7CBC-40FF-8629-D3346B222FB7                        "
"GB","00CEEF68-7CBC-40FF-8629-D3346B222FB7                        "
"AR","657E0F67-1007-46BC-8A0D-E92DEE09C380                        "
"ZZ","43B2B148-718D-4867-8F7B-A9AF2292F045                        "
"GB","3EB2105A-0A3D-4166-9BBA-5EC325F56C2B                        "
"NO","2D28F4E3-B7F9-4EF0-828B-4501BE6F382F                        "
"CO","FA949139-A39D-4F71-8154-CA8FB1F7ED80                        "
"AR","E5AD546C-4CEC-47AF-AE14-2F46B466A20B                        "
"MW","8AED7539-B466-412D-B65A-8B8555CA1F3D                        "
"AF","33A1A3A1-5F98-4B8A-856D-7F93765AB63A                        "
"MX","9277BC9D-72E6-476D-9929-369B26686728                        "
"US","00CEEF68-7CBC-40FF-8629-D3346B222FB7                        "
"HK","8FF8A3EC-931B-46C3-AC0C-178D6F8D846A                        "
"SG","8FF8A3EC-931B-46C3-AC0C-178D6F8D846A                        "
"CH","8FF8A3EC-931B-46C3-AC0C-178D6F8D846A                        "
"GB","8FF8A3EC-931B-46C3-AC0C-178D6F8D846A                        "
"US","8FF8A3EC-931B-46C3-AC0C-178D6F8D846A                        "
"DK","68EDFB47-0684-462E-A80D-869B631145F9                        "
"MX","EBA65882-3DC3-4718-A574-4081C116591E                        "
"MX","1A25CE61-D78B-43A2-992D-661CBDE24108                        "
"FR","00D23E8C-3C1B-4B93-AD70-C07FC2D4B4A1                        "
"AL","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"BG","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"CY","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"EG","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"GR","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"RO","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"SE","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"UA","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"US","79238F65-6ACD-4945-955B-EA96F776BAA7                        "
"FR","37702616-9358-4D55-9AA9-4C488D0B373B                        "
"AR","A45726C3-8BAE-4CD6-93D5-744295D398EB                        "
"BR","A45726C3-8BAE-4CD6-93D5-744295D398EB                        "
"CL","A45726C3-8BAE-4CD6-93D5-744295D398EB                        "
"MX","A45726C3-8BAE-4CD6-93D5-744295D398EB                        "
"FR","A3BA0558-A857-4BDA-B9F5-4F12A5639AE0                        "
"FR","AC8BE638-8958-4DD7-BC73-D83C8406E028                        "
"AR","CFF1B660-4955-4410-88EF-0374B197C956                        "
"UY","CFF1B660-4955-4410-88EF-0374B197C956                        "
"AR","CB320208-0543-4B23-A168-27B08C76CE61                        "
"GR","00D23E8C-3C1B-4B93-AD70-C07FC2D4B4A1                        "
"IT","00D23E8C-3C1B-4B93-AD70-C07FC2D4B4A1                        "
"MG","00D23E8C-3C1B-4B93-AD70-C07FC2D4B4A1                        "
"MA","00D23E8C-3C1B-4B93-AD70-C07FC2D4B4A1                        "
"GB","00D23E8C-3C1B-4B93-AD70-C07FC2D4B4A1                        "
"US","00D23E8C-3C1B-4B93-AD70-C07FC2D4B4A1                        "
"AR","EA207C93-16C9-4DC0-BD9F-D41D4C5DF215                        "
"AR","10EEB4FB-0801-4CF0-A6A7-92C07FBA66BC                        "
"KZ","17534B32-5FDA-4D6A-A087-A170B795FA83                        "
"KE","E0782963-64BC-4A17-96F6-9F109E8FAA85                        "
"PK","6EC349FA-4CA0-4BC0-BDD9-7CBF6309EC6C                        "
"FR","641B8BA2-1BDF-46D2-A54D-4A8ED78C7B4D                        "
"FR","FBCFEFDC-CC6C-457B-8633-5845BB2D1BD1                        "
"BR","44C13F85-2F9F-4D64-B825-48ED3A237746                        "
"AR","86B19AE3-1C65-43F1-80DD-D88E65F11912                        "
"LK","A83ABECA-18BD-48A6-9246-7CD1C8151429                        "
"MK","927E3E30-AEE4-4D8E-A39F-54D7B34E3681                        "
"AF","8CA47F60-56CD-4E7B-B265-25396B95ABA0                        "
"CM","8CA47F60-56CD-4E7B-B265-25396B95ABA0                        "
"FR","13161D1D-A4B1-4D75-9B1B-0E80C601DA3E                        "
"CN","3D4150AA-A473-40BB-B13E-14AA3ADC719B                        "
"EE","3D4150AA-A473-40BB-B13E-14AA3ADC719B                        "
"LV","3D4150AA-A473-40BB-B13E-14AA3ADC719B                        "
"LT","3D4150AA-A473-40BB-B13E-14AA3ADC719B                        "
"NL","3D4150AA-A473-40BB-B13E-14AA3ADC719B                        "
"NO","3D4150AA-A473-40BB-B13E-14AA3ADC719B                        "
"SW","3D4150AA-A473-40BB-B13E-14AA3ADC719B                        "
"ZZ","E855B86A-8206-4FB7-8171-7DCF59B409BA                        "
"MX","AB4A22D4-9F53-4638-BACC-0453640B004B                        "
"IN","DBB521A9-55A3-45B3-97D8-1366CA5FF3BC                        "
"AR","9E26D0FE-B445-48B9-8591-A25B8075E6F2                        "
"ID","C2EDE28E-BCEC-486B-9AB7-BC386F84569B                        "
"MX","349C7BF9-EA87-4974-9772-B16FBAB6FB7E                        "
"KE","97CAD8FD-CC49-4E02-9D43-2B655BCF3545                        "
"AU","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"BH","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"ZZ","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"IN","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"ID","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"LO","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"MV","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"MA","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"PH","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"SC","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"SG","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"LK","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"TH","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"VN","E7DDC57E-0823-4B76-BF47-BC5CFB32DAA3                        "
"AU","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"CA","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"FR","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"GF","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"PF","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"DE","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"IT","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"MQ","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"NL","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"PT","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"RE","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"ES","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"GB","F81DFF9C-24C7-474A-A7A0-10E43C922248                        "
"PK","8D72AFB8-5FA5-4A67-971B-5DE28BCC3AC4                        "
"BE","C9C22DA7-DC18-4814-A46A-8D610A236AD6                        "
"CZ","C9C22DA7-DC18-4814-A46A-8D610A236AD6                        "
"FR","C9C22DA7-DC18-4814-A46A-8D610A236AD6                        "
"DE","C9C22DA7-DC18-4814-A46A-8D610A236AD6                        "
"HU","C9C22DA7-DC18-4814-A46A-8D610A236AD6                        "
"LU","C9C22DA7-DC18-4814-A46A-8D610A236AD6                        "
"NL","C9C22DA7-DC18-4814-A46A-8D610A236AD6                        "
"FI","B0DE2A00-7484-4CA5-BC20-C9B34B1B11F0                        "
"SW","B0DE2A00-7484-4CA5-BC20-C9B34B1B11F0                        "
"MX","E39C814E-D969-41E5-9C1A-A63ACE23B566                        "
"US","E39C814E-D969-41E5-9C1A-A63ACE23B566                        "
"MW","76C57A39-103B-4ED6-BEE0-CF343C79CD0D                        "
"MX","0F2F1641-1AC9-47B1-A16E-3442801E4CD8                        "
"CO","1C177FCA-D536-4CFE-8EEA-552FDE32125C                        "
"AT","CEEAC6A7-0DEC-4ADF-AB20-18A499B7D2E6                        "
"JP","4CE3D3AF-972F-4184-AFBA-CFFA3C721941                        "
